id,current_month,id,logins_current_month,country,traffic_type,platform,ads_shown_current_month,ads_revenue_current_month,revenue_current_month,games_pvp,wins_pvp,quests,hard_quests,current_passed_level,offers,currency_1,currency_2,currency_3,currency_4,currency_5,currency_6,currency_7,current_avg_ping,current_month,ads_revenue_next_month,revenue_next_month,is_active_next_month,months_after_reg
80230,2025-04,80230,1,34,paid,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
80232,2025-04,80232,30,208,paid,Android,238,0.2034760610258672,0.0,270,117,262,16,70,9,51098,1145,1305,38,10,14700,8900,0.2064356356859207,2025-04,0.0,0.0,False,3
80239,2025-04,80239,6,76,paid,Android,1,0.0013313447125256,0.0,52,25,113,6,23,5,4014,580,0,0,0,0,0,0.2292551696300506,2025-04,0.0,0.0,False,0
80241,2025-04,80241,8,106,paid,Android,15,0.1587125333026051,0.0,57,31,157,5,9,0,0,0,0,0,0,0,0,0.460567444562912,2025-04,0.0,0.0,False,0
80251,2025-04,80251,28,1,paid,iOS,2,0.0618725512176752,0.0,166,48,106,10,4,7,2188,620,0,0,0,4650,0,0.3615911304950714,2025-04,0.0,0.0,False,10
80255,2025-04,80255,1,86,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,10
80258,2025-04,80258,30,71,paid,Android,1357,12.311690679518506,0.0,985,515,502,24,103,5,61338,535,1635,36,150,100100,15050,0.5240830183029175,2025-04,0.0,0.0,False,1
80259,2025-04,80259,1,71,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80268,2025-04,80268,2,28,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,6
80269,2025-04,80269,1,67,paid,Android,1,0.0028118162881582,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0.2301630228757858,2025-04,0.0,0.0,False,0
80271,2025-04,80271,1,208,paid,iOS,1,0.0249014478176832,0.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0.222547098994255,2025-04,0.0,0.0,False,6
80272,2025-04,80272,1,153,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4619278609752655,2025-04,0.0,0.0,False,3
80277,2025-04,80277,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80283,2025-04,80283,1,63,organic,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
80287,2025-04,80287,1,141,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80294,2025-04,80294,1,175,organic,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,18
80299,2025-04,80299,1,86,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80303,2025-04,80303,1,86,paid,Android,0,0.0,0.0,7,6,16,1,6,0,0,0,0,0,0,0,0,0.3937685489654541,2025-04,0.0,0.0,False,0
80306,2025-04,80306,3,67,paid,Android,27,0.2442132625728845,0.0,32,20,110,3,12,0,0,0,0,0,0,0,0,0.1829772889614105,2025-04,0.0,0.0,False,0
80307,2025-04,80307,1,113,organic,Android,5,0.0067285528057254,0.0,4,0,2,0,0,0,0,0,0,0,0,0,0,0.2502005398273468,2025-04,0.0,0.0,False,0
80308,2025-04,80308,1,67,paid,Android,0,0.0,0.0,9,9,23,2,8,0,0,0,0,0,0,0,0,0.2668677866458893,2025-04,0.0,0.0,False,0
80318,2025-04,80318,20,5,paid,Android,70,3.701478488743305,9.218999862670898,197,117,265,16,84,11,24332,2220,0,0,0,2000,0,0.3967252969741821,2025-04,0.0,0.0,False,0
80324,2025-04,80324,1,7,paid,Android,3,0.0,0.0,3,1,17,1,5,0,0,0,0,0,0,0,0,0.5515567660331726,2025-04,0.0,0.0,False,13
80325,2025-04,80325,9,164,paid,Android,95,16.735231392085552,19.228999614715576,171,111,216,14,101,0,0,0,0,0,0,0,0,0.0839599594473838,2025-04,0.0,0.0,False,0
80335,2025-04,80335,8,133,organic,Android,12,0.0,0.0,20,14,38,2,1,0,0,0,0,0,0,0,0,0.3914510905742645,2025-04,0.0,0.0,False,0
80338,2025-04,80338,4,16,paid,Android,0,0.0,0.0,15,12,46,3,7,0,0,0,0,0,0,0,0,0.1531173288822174,2025-04,0.0,0.0,False,0
80345,2025-04,80345,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80347,2025-04,80347,1,86,paid,Android,0,0.0,0.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80350,2025-04,80350,2,71,organic,Android,1,0.0040920376777648,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,3
80352,2025-04,80352,12,175,paid,iOS,4,0.0426896312274038,0.0,54,24,106,5,13,0,0,0,0,0,0,0,0,0.1288765966892242,2025-04,0.0,0.0,False,7
80365,2025-04,80365,1,86,paid,Android,10,0.055406027007848,0.0,30,20,46,2,12,0,0,0,0,0,0,0,0,0.3323993384838104,2025-04,0.0,0.0,False,0
80370,2025-04,80370,20,86,paid,Android,223,0.4985168139683082,0.0,39,22,119,6,33,5,33461,1415,900,23,280,30200,8200,0.3908339738845825,2025-04,0.0,0.0,False,3
80372,2025-04,80372,1,173,paid,Android,5,0.0195053156930953,0.0,9,9,21,2,5,0,0,0,0,0,0,0,0,0.2304139733314514,2025-04,0.0,0.0,False,0
80375,2025-04,80375,5,86,paid,Android,14,0.055022352724336,0.0,41,19,89,4,14,0,0,0,0,0,0,0,0,0.3648931980133056,2025-04,0.0,0.0,False,0
80390,2025-04,80390,22,13,paid,Android,16,0.5165413431823254,0.0,105,46,145,6,18,1,1976,30,0,0,0,0,0,0.1655790954828262,2025-04,0.0,0.0,False,1
80391,2025-04,80391,16,67,paid,Android,240,1.0941417592111975,0.0,198,41,161,11,47,0,0,0,0,0,0,0,0,0.2590936720371246,2025-04,0.0,0.0,False,23
80392,2025-04,80392,1,67,paid,Android,1,0.0024689282290637,0.0,2,2,4,0,1,0,0,0,0,0,0,0,0,0.341493159532547,2025-04,0.0,0.0,False,0
80393,2025-04,80393,1,180,paid,Android,0,0.0,0.0,9,5,50,1,11,0,0,0,0,0,0,0,0,0.3288027346134186,2025-04,0.0,0.0,False,1
80399,2025-04,80399,1,158,paid,Android,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80404,2025-04,80404,1,81,paid,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80406,2025-04,80406,1,47,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80417,2025-04,80417,1,208,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80420,2025-04,80420,1,106,paid,Android,1,0.0106876902282238,0.0,1,0,7,0,0,0,0,0,0,0,0,0,0,0.3619210124015808,2025-04,0.0,0.0,False,3
80421,2025-04,80421,1,164,organic,iOS,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1911352276802063,2025-04,0.0,0.0,False,10
80424,2025-04,80424,28,112,paid,iOS,655,9.144695803290231,0.0,148,106,199,12,75,9,16285,2695,870,2,550,27750,14350,0.3092669546604156,2025-04,0.0,0.0,False,2
80425,2025-04,80425,1,164,paid,iOS,0,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80426,2025-04,80426,1,93,organic,Android,0,0.0,0.0,1,1,5,0,3,0,0,0,0,0,0,0,0,0.3536392152309418,2025-04,0.0,0.0,False,0
80427,2025-04,80427,1,133,paid,Android,2,0.0,0.0,3,3,4,0,1,0,0,0,0,0,0,0,0,0.3209945261478424,2025-04,0.0,0.0,False,0
80435,2025-04,80435,3,98,paid,Android,10,0.0201995587558485,0.0,6,2,32,0,1,0,0,0,0,0,0,0,0,0.2216705232858657,2025-04,0.0,0.0,False,15
80440,2025-04,80440,1,161,paid,Android,0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80441,2025-04,80441,30,71,organic,iOS,442,4.845739147858694,0.0,167,102,169,14,75,10,13218,2015,390,16,700,5600,4700,0.3420659899711609,2025-04,0.0,0.0,False,5
80445,2025-04,80445,3,200,paid,Android,9,0.0260701696388423,0.0,26,22,72,2,15,0,0,0,0,0,0,0,0,0.3663370609283447,2025-04,0.0,0.0,False,0
80446,2025-04,80446,10,164,paid,iOS,1,0.6713510751724243,22.23320579528809,163,104,181,13,23,0,0,0,0,0,0,0,0,0.0484349951148033,2025-04,0.0,0.0,False,2
80451,2025-04,80451,1,65,paid,Android,2,0.1158233322203159,0.0,5,4,13,1,4,0,0,0,0,0,0,0,0,0.257475882768631,2025-04,0.0,0.0,False,0
80454,2025-04,80454,2,175,organic,iOS,0,0.0,0.0,1,1,3,0,0,0,0,0,0,0,0,0,0,0.2443329393863678,2025-04,0.0,0.0,False,0
80456,2025-04,80456,4,185,paid,Android,12,0.1704916874878108,0.7630000114440918,14,9,49,3,16,0,0,0,0,0,0,0,0,0.5193092823028564,2025-04,0.0,0.0,False,1
80457,2025-04,80457,6,135,paid,Android,37,1.0572969615459442,0.0,56,41,153,5,9,0,0,0,0,0,0,0,0,0.3785657584667206,2025-04,0.0,0.0,False,0
80458,2025-04,80458,2,93,paid,Android,8,0.0475361989811062,0.0,1,1,13,2,1,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,15
80468,2025-04,80468,1,173,paid,Android,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3399028182029724,2025-04,0.0,0.0,False,0
80475,2025-04,80475,9,164,paid,iOS,114,1.4098434075713158,0.6203961372375488,28,17,99,3,9,0,0,0,0,0,0,0,0,0.0915413424372673,2025-04,0.0,0.0,False,1
80478,2025-04,80478,1,175,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80481,2025-04,80481,3,61,paid,Android,15,0.5290960893034935,3.065999984741211,39,14,59,2,15,3,132,30,0,0,0,0,0,0.1841544359922409,2025-04,0.0,0.0,False,13
80485,2025-04,80485,21,164,paid,Android,470,11.513857709243894,0.0,92,70,221,11,60,7,4228,2220,45,6,50,7850,3400,0.1731389015913009,2025-04,0.0,0.0,False,1
80497,2025-04,80497,16,101,paid,Android,59,2.539739520289004,0.0,149,93,258,15,3,0,0,0,0,0,0,0,0,0.154434934258461,2025-04,0.0,0.0,False,1
80501,2025-04,80501,6,208,paid,Android,1,0.014826375991106,0.0,17,3,49,1,8,5,1099,270,0,0,0,0,0,0.2090165317058563,2025-04,0.0,0.0,False,4
80502,2025-04,80502,1,175,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80506,2025-04,80506,1,5,organic,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80513,2025-04,80513,1,175,organic,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80514,2025-04,80514,4,63,organic,Android,1,0.0,0.0,6,6,29,1,6,0,0,0,0,0,0,0,0,0.4039899706840515,2025-04,0.0,0.0,False,0
80519,2025-04,80519,1,107,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80523,2025-04,80523,1,67,paid,Android,2,0.0069245875347405,0.0,7,4,12,1,1,0,0,0,0,0,0,0,0,0.3162394762039184,2025-04,0.0,0.0,False,4
80525,2025-04,80525,1,81,organic,iOS,0,0.0,0.0,3,3,5,0,1,0,0,0,0,0,0,0,0,0.3026049733161926,2025-04,0.0,0.0,False,0
80526,2025-04,80526,1,164,organic,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80527,2025-04,80527,1,109,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80532,2025-04,80532,18,193,organic,Android,12,0.406420623883605,0.0,128,67,163,6,3,0,0,0,0,0,0,0,0,0.401965320110321,2025-04,0.0,0.0,False,7
80537,2025-04,80537,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80542,2025-04,80542,29,199,organic,iOS,53,53.15442430973053,1540.103912115097,178,109,178,14,107,5,3831,532,65,14,10,12950,1600,0.3094353079795837,2025-04,0.0,0.0,False,8
80543,2025-04,80543,1,164,organic,Android,5,0.7857301905751228,0.0,1,0,24,0,8,0,0,0,0,0,0,0,0,0.2575127184391022,2025-04,0.0,0.0,False,9
80547,2025-04,80547,1,109,paid,Android,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
80550,2025-04,80550,1,1,organic,iOS,0,0.0,0.0,3,3,5,0,1,0,0,0,0,0,0,0,0,0.3570199608802795,2025-04,0.0,0.0,False,0
80560,2025-04,80560,2,16,paid,Android,8,0.0043736029765568,0.0,0,0,4,0,55,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,4
80561,2025-04,80561,30,106,paid,iOS,1441,4.930985162151046,0.0,389,218,195,16,102,5,10145,4340,78,1,720,4950,18400,0.3099305331707001,2025-04,0.0,0.0,False,10
80562,2025-04,80562,2,71,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80572,2025-04,80572,2,67,paid,Android,1,0.0173835512250661,0.0,16,11,22,1,3,0,0,0,0,0,0,0,0,0.2237806916236877,2025-04,0.0,0.0,False,0
80577,2025-04,80577,12,67,organic,Android,1,0.0032208513002842,0.0,18,7,53,1,8,9,1099,25,0,0,0,0,0,0.2132789045572281,2025-04,0.0,0.0,False,1
80597,2025-04,80597,7,59,paid,Android,23,0.0423006716519012,0.0,16,7,37,2,3,0,0,0,0,0,0,0,0,0.4049037396907806,2025-04,0.0,0.0,False,6
80603,2025-04,80603,7,193,organic,Android,11,1.0746999271214008,0.0,21,13,57,4,12,0,0,0,0,0,0,0,0,0.265859991312027,2025-04,0.0,0.0,False,8
80604,2025-04,80604,30,93,paid,Android,1195,4.509934941888787,13.054999828338625,281,152,205,12,102,3,8999,4624,1060,12,10,11000,2450,0.6455078125,2025-04,0.0,0.0,False,4
80605,2025-04,80605,1,61,paid,Android,0,0.0,0.0,0,0,9,1,7,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,8
80613,2025-04,80613,1,67,paid,Android,0,0.0,0.0,6,6,11,1,3,0,0,0,0,0,0,0,0,0.2761295437812805,2025-04,0.0,0.0,False,0
80615,2025-04,80615,1,1,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80623,2025-04,80623,2,71,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80626,2025-04,80626,3,98,paid,Android,0,0.0,0.0,1,1,13,2,23,0,0,0,0,0,0,0,0,0.2767008543014526,2025-04,0.0,0.0,False,6
80629,2025-04,80629,3,153,paid,Android,0,0.0,0.0,1,0,6,1,22,0,0,0,0,0,0,0,0,0.3628828227519989,2025-04,0.0,0.0,False,5
80639,2025-04,80639,22,98,paid,iOS,125,1.0236080256290734,0.0,43,30,172,8,13,7,7642,1520,30,16,0,6400,3350,0.2455111294984817,2025-04,0.0,0.0,False,1
80644,2025-04,80644,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,9
80646,2025-04,80646,5,184,paid,iOS,7,0.016772411763668,0.0,37,23,86,5,20,0,0,0,0,0,0,0,0,0.2008862346410751,2025-04,0.0,0.0,False,0
80647,2025-04,80647,18,112,organic,iOS,2,0.1128519959747791,0.0,39,21,64,5,19,0,0,0,0,0,0,0,0,0.3881244361400604,2025-04,0.0,0.0,False,6
80652,2025-04,80652,30,77,paid,Android,108,0.4669144935905933,0.0,173,98,179,14,48,8,17035,1255,70,7,0,33900,8150,0.1887137293815612,2025-04,0.0,0.0,False,9
80653,2025-04,80653,1,155,organic,iOS,1,0.0759671851992607,0.0,1,0,6,0,1,0,0,0,0,0,0,0,0,0.2098544239997863,2025-04,0.0,0.0,False,15
80654,2025-04,80654,1,101,paid,Android,2,0.129577986896038,0.0,4,3,50,1,5,0,0,0,0,0,0,0,0,0.1960770487785339,2025-04,0.0,0.0,False,6
80663,2025-04,80663,1,106,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80666,2025-04,80666,7,164,paid,Android,14,0.8615167886018753,7.692999839782715,22,18,95,3,29,0,0,0,0,0,0,0,0,0.2771040499210357,2025-04,0.0,0.0,False,0
80683,2025-04,80683,22,153,paid,Android,404,0.9416376148583367,0.0,600,347,451,22,101,8,52332,1195,70,10,30,2400,1350,0.4225364923477173,2025-04,0.0,0.0,False,0
80691,2025-04,80691,1,86,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,2
80692,2025-04,80692,19,53,organic,Android,702,0.5906615872809198,0.0,593,316,420,17,102,7,130274,845,355,6,0,6000,6000,0.3876953125,2025-04,0.0,0.0,False,0
80695,2025-04,80695,4,105,paid,Android,0,0.0,0.0,6,4,6,0,1,0,0,0,0,0,0,0,0,0.1856623888015747,2025-04,0.0,0.0,False,0
80698,2025-04,80698,29,164,paid,iOS,408,4.686104714404792,37.14724135398865,443,201,313,21,99,8,1797,1175,85,2,120,9550,8050,0.0554180070757865,2025-04,0.0,0.0,False,3
80709,2025-04,80709,5,86,paid,Android,135,0.3315999067854136,0.0,122,73,154,7,56,9,3689,120,0,0,0,0,0,0.3943128883838653,2025-04,0.0,0.0,False,0
80710,2025-04,80710,1,195,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80718,2025-04,80718,18,98,paid,Android,17,0.1431716438382864,0.0,131,72,183,14,27,0,0,0,0,0,0,0,0,0.2816829979419708,2025-04,0.0,0.0,False,1
80721,2025-04,80721,1,101,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80729,2025-04,80729,30,195,paid,Android,1115,16.66925578052178,122.37400007247923,196,101,197,10,104,3,11501,590,425,2,280,34300,850,0.2479761242866516,2025-04,0.0,0.0,False,2
80733,2025-04,80733,10,47,paid,iOS,20,0.1395734017714858,0.0,106,62,135,9,12,0,0,0,0,0,0,0,0,0.266234278678894,2025-04,0.0,0.0,False,5
80735,2025-04,80735,1,98,paid,Android,1,0.0092521524056792,0.0,5,3,10,1,3,0,0,0,0,0,0,0,0,0.3420079946517944,2025-04,0.0,0.0,False,12
80742,2025-04,80742,1,164,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,7
80746,2025-04,80746,4,79,paid,Android,0,0.0,0.0,30,13,62,1,43,0,0,0,0,0,0,0,0,0.4929099082946777,2025-04,0.0,0.0,False,1
80750,2025-04,80750,30,107,paid,Android,1557,6.297377757029608,58.42199897766113,1351,791,243,18,110,8,47205,129,205,2,0,4800,17650,0.1551049351692199,2025-04,0.0,0.0,False,11
80755,2025-04,80755,1,158,paid,iOS,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,4
80760,2025-04,80760,5,71,paid,Android,8,5.006027042865753,0.0,7,5,21,1,7,0,0,0,0,0,0,0,0,0.2761274874210357,2025-04,0.0,0.0,False,0
80769,2025-04,80769,3,164,paid,Android,0,0.0,0.0,9,5,25,3,10,0,0,0,0,0,0,0,0,0.4724543690681457,2025-04,0.0,0.0,False,6
80770,2025-04,80770,1,195,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2922888100147247,2025-04,0.0,0.0,False,4
80774,2025-04,80774,1,105,organic,iOS,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,15
80778,2025-04,80778,1,153,organic,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80779,2025-04,80779,7,34,paid,iOS,26,0.0878141992725431,0.0,12,9,62,2,10,3,18884,425,185,2,10,16650,2300,0.1859468072652816,2025-04,0.0,0.0,False,6
80780,2025-04,80780,1,86,paid,Android,0,0.0,0.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0.4070293605327606,2025-04,0.0,0.0,False,0
80783,2025-04,80783,6,86,paid,Android,29,0.115045694867149,0.0,53,33,112,7,14,0,0,0,0,0,0,0,0,0.7132778167724609,2025-04,0.0,0.0,False,1
80786,2025-04,80786,1,86,paid,Android,2,0.0173143222928047,0.0,2,1,20,0,4,0,0,0,0,0,0,0,0,0.325775146484375,2025-04,0.0,0.0,False,3
80789,2025-04,80789,1,76,organic,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80794,2025-04,80794,1,112,paid,iOS,1,0.0211204830557107,0.0,13,13,28,2,7,0,0,0,0,0,0,0,0,0.3764033019542694,2025-04,0.0,0.0,False,0
80796,2025-04,80796,25,153,paid,Android,467,0.2623019645689055,0.0,161,100,256,16,69,5,174248,1870,60,2,280,14000,5900,0.7315798401832581,2025-04,0.0,0.0,False,1
80799,2025-04,80799,24,60,paid,Android,16,0.5008596703410149,0.0,347,146,254,16,38,0,0,0,0,0,0,0,0,0.3704366087913513,2025-04,0.0,0.0,False,1
80807,2025-04,80807,19,153,paid,Android,81,0.3748318853322416,0.7630000114440918,123,85,252,13,38,7,5103,765,0,0,0,1500,0,0.4637015163898468,2025-04,0.0,0.0,False,0
80816,2025-04,80816,30,146,paid,Android,175,0.1925097724306397,0.0,272,162,196,14,38,7,819,10,10,7,20,250,5750,0.1997116655111313,2025-04,0.0,0.0,False,4
80821,2025-04,80821,1,164,paid,Android,0,0.0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,3
80828,2025-04,80828,13,93,paid,iOS,7,0.1703670881688594,0.0,18,10,42,3,5,0,0,0,0,0,0,0,0,0.2642161846160888,2025-04,0.0,0.0,False,2
80839,2025-04,80839,1,164,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80845,2025-04,80845,1,81,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,3
80846,2025-04,80846,2,164,organic,iOS,6,0.1460614800453186,0.0,8,7,42,2,8,0,0,0,0,0,0,0,0,0.1877965778112411,2025-04,0.0,0.0,False,2
80849,2025-04,80849,1,106,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80863,2025-04,80863,28,86,organic,Android,290,1.6631971697788686,0.0,74,45,171,11,27,6,22035,245,210,21,0,2500,6750,0.3735966384410858,2025-04,0.0,0.0,False,3
80872,2025-04,80872,3,98,organic,Android,30,0.0438502303441055,0.0,1576,16,52,4,4,0,0,0,0,0,0,0,0,0.4765727818012237,2025-04,0.0,0.0,False,0
80877,2025-04,80877,2,86,paid,Android,22,0.0583509834250435,0.0,11,10,57,1,2,0,0,0,0,0,0,0,0,0.3896344900131225,2025-04,0.0,0.0,False,2
80889,2025-04,80889,30,98,paid,Android,1368,1.0056167132570408,7.692999839782715,763,445,241,17,100,3,47818,799,3164,15,70,5850,50950,0.2731326520442962,2025-04,0.0,0.0,False,14
80893,2025-04,80893,1,158,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80914,2025-04,80914,10,109,paid,Android,2,0.0103372195735573,0.0,20,17,68,4,5,0,0,0,0,0,0,0,0,0.2401891350746154,2025-04,0.0,0.0,False,3
80918,2025-04,80918,2,164,organic,iOS,2,0.0494922567158937,0.0,0,0,7,0,3,0,0,0,0,0,0,0,0,0.148051306605339,2025-04,0.0,0.0,False,4
80920,2025-04,80920,30,164,paid,Android,630,5.442731876857579,0.0,90,49,136,8,96,4,976,3200,425,7,130,4600,14750,0.1101263165473938,2025-04,0.0,0.0,False,5
80924,2025-04,80924,1,155,paid,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,4
80926,2025-04,80926,25,180,organic,iOS,442,0.9786018381710164,0.0,138,79,179,13,38,8,22592,995,130,0,160,13900,10850,0.3698640167713165,2025-04,0.0,0.0,False,6
80928,2025-04,80928,1,86,paid,Android,8,0.0338869215920567,0.0,6,5,12,0,4,0,0,0,0,0,0,0,0,0.5558741092681885,2025-04,0.0,0.0,False,0
80935,2025-04,80935,1,164,paid,Android,16,0.2285826061852276,0.0,8,6,19,1,7,0,0,0,0,0,0,0,0,0.3882215619087219,2025-04,0.0,0.0,False,0
80943,2025-04,80943,5,49,paid,Android,18,0.0651109046302735,0.0,47,26,112,6,30,5,764,335,0,0,0,0,0,0.2614005506038666,2025-04,0.0,0.0,False,0
80945,2025-04,80945,14,153,paid,Android,0,0.0,0.0,36,14,76,5,15,0,0,0,0,0,0,0,0,0.3917824029922485,2025-04,0.0,0.0,False,1
80946,2025-04,80946,21,102,paid,Android,893,4.423633402271662,0.0,419,254,466,17,101,10,70448,2005,2375,17,80,8750,3750,0.1867686361074447,2025-04,0.0,0.0,False,0
80948,2025-04,80948,1,153,paid,Android,8,0.0350626930594444,0.0,2,1,8,2,0,0,0,0,0,0,0,0,0,0.3333669304847717,2025-04,0.0,0.0,False,5
80949,2025-04,80949,1,67,organic,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80951,2025-04,80951,1,53,paid,Android,2,0.0023129250621423,0.0,3,3,7,0,2,0,0,0,0,0,0,0,0,0.4591450095176697,2025-04,0.0,0.0,False,0
80955,2025-04,80955,6,175,paid,iOS,2,0.0196025979239493,0.0,25,12,80,3,17,6,1783,570,0,0,0,0,0,0.1691613793373108,2025-04,0.0,0.0,False,0
80958,2025-04,80958,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
80959,2025-04,80959,4,67,organic,Android,29,0.1527973245829343,0.0,29,22,83,3,20,0,0,0,0,0,0,0,0,0.2774414122104645,2025-04,0.0,0.0,False,0
80964,2025-04,80964,2,114,paid,Android,1,0.0002381734957452,0.0,3,3,3,0,1,0,0,0,0,0,0,0,0,0.2450759410858154,2025-04,0.0,0.0,False,0
