id,current_month,id,logins_current_month,country,traffic_type,platform,ads_shown_current_month,ads_revenue_current_month,revenue_current_month,games_pvp,wins_pvp,quests,hard_quests,current_passed_level,offers,currency_1,currency_2,currency_3,currency_4,currency_5,currency_6,currency_7,current_avg_ping,current_month,ads_revenue_next_month,revenue_next_month,log_ads_revenue_next_month,log_revenue_next_month,is_active_next_month,months_after_reg,log_revenue_current_month,log_ads_revenue_current_month
69996,2025-04,69996,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
69997,2025-04,69997,1,98,paid,iOS,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70000,2025-04,70000,6,98,paid,Android,3,0.020818070275709,0.0,4,2,14,0,3,0,0,0,0,0,0,0,0,0.2549952566623688,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.020604335524307484
70009,2025-04,70009,2,153,paid,Android,76,0.9261643209028988,28.45499992370605,73,61,126,5,25,7,2972,555,0,0,0,0,0,0.5647894740104675,2025-04,0.0,0.0,0.0,0.0,False,0,3.382863672383464,0.6555306269240121
70010,2025-04,70010,1,153,paid,Android,6,0.1667660251259803,0.0,11,8,25,1,8,0,0,0,0,0,0,0,0,0.3543272614479065,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.1542358405946746
70014,2025-04,70014,6,161,paid,Android,0,0.0,0.0,30,19,82,5,3,0,0,0,0,0,0,0,0,0.4090883433818817,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.0
70017,2025-04,70017,27,114,paid,Android,344,0.5896531511971261,0.0,153,91,245,13,64,0,0,0,0,0,0,0,0,0.2705761790275574,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.46351584853412
70032,2025-04,70032,2,112,organic,iOS,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70033,2025-04,70033,2,67,organic,Android,6,0.0190107254311442,0.0,4,2,14,2,3,0,0,0,0,0,0,0,0,0.2716618478298187,2025-04,0.0,0.0,0.0,0.0,False,9,0.0,0.018832279632834684
70044,2025-04,70044,9,105,paid,iOS,0,0.0,6.962242126464844,18,6,46,2,4,0,0,0,0,0,0,0,0,0.1806674301624298,2025-04,0.0,0.0,0.0,0.0,False,4,2.0747106343725683,0.0
70049,2025-04,70049,2,164,paid,Android,2,0.1533330902457237,0.0,5,5,8,0,1,0,0,0,0,0,0,0,0,0.1247820183634758,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.14265608963189724
70053,2025-04,70053,11,161,paid,Android,202,0.3812557764103985,0.0,112,63,235,9,61,0,0,0,0,0,0,0,0,0.6040852665901184,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.3229930682917594
70063,2025-04,70063,1,67,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4897577464580536,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70066,2025-04,70066,30,71,paid,Android,161,3.3818032797425985,0.0,186,106,238,15,54,12,120639,215,2370,21,0,25600,1000,0.4667652547359466,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,1.4774603473637824
70074,2025-04,70074,2,173,paid,Android,3,0.0653914264403283,11.54300022125244,24,18,95,3,16,8,10695,650,0,0,0,0,0,0.4139596223831177,2025-04,0.0,0.0,0.0,0.0,False,0,2.5291627586820526,0.06334226820005893
70082,2025-04,70082,22,153,paid,Android,407,1.0260667502880096,0.0,73,43,154,10,50,6,45823,330,660,0,20,200,7850,0.3589681088924408,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.7060963521189045
70090,2025-04,70090,2,81,paid,iOS,0,0.0,0.0,1,1,4,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.0
70094,2025-04,70094,4,67,paid,Android,3,0.0407226318493485,0.0,17,7,51,3,12,0,0,0,0,0,0,0,0,0.2329677045345306,2025-04,0.0,0.0,0.0,0.0,False,10,0.0,0.039915310181583855
70110,2025-04,70110,4,67,paid,Android,5,0.0247621121816337,0.0,2,0,10,0,4,0,0,0,0,0,0,0,0,0.2894245684146881,2025-04,0.0,0.0,0.0,0.0,False,15,0.0,0.024460499977868238
70122,2025-04,70122,4,164,paid,Android,34,1.6228126995265484,0.0,54,24,88,5,21,0,0,0,0,0,0,0,0,0.1005260124802589,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.964247291368515
70125,2025-04,70125,1,110,paid,Android,0,0.0,0.0,1,1,3,0,0,0,0,0,0,0,0,0,0,0.7931013703346252,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70141,2025-04,70141,2,67,paid,iOS,3,0.0146349114365875,0.0,3,1,11,0,1,10,36063,945,255,2,140,6400,750,0.3108719289302826,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.014528854622723748
70146,2025-04,70146,7,67,paid,Android,27,0.1370397778227925,0.0,19,16,89,4,3,0,0,0,0,0,0,0,0,0.2000732421875,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.1284281990489595
70147,2025-04,70147,2,8,paid,iOS,19,0.4320634705945849,0.0,22,13,38,3,3,0,0,0,0,0,0,0,0,0.3462556600570678,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.35911639059712813
70149,2025-04,70149,1,153,organic,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70165,2025-04,70165,4,101,paid,iOS,7,0.3543007038533687,0.0,10,6,23,0,4,0,0,0,0,0,0,0,0,0.2343734800815582,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.30328523539652286
70174,2025-04,70174,15,153,paid,Android,42,0.032437409623526,0.0,108,49,199,13,52,0,0,0,0,0,0,0,0,0.495251715183258,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.031922423796225737
70178,2025-04,70178,1,101,paid,Android,0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.0
70180,2025-04,70180,3,109,paid,Android,9,0.126539739780128,0.0,14,11,43,1,11,9,3617,420,0,0,0,0,0,0.3696137070655823,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.11915075748065489
70181,2025-04,70181,1,104,paid,Android,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70221,2025-04,70221,2,71,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70233,2025-04,70233,1,109,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70246,2025-04,70246,1,153,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.0
70254,2025-04,70254,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70259,2025-04,70259,1,67,paid,iOS,0,0.0,0.0,2,2,12,0,0,0,0,0,0,0,0,0,0,0.2251291424036026,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.0
70266,2025-04,70266,4,173,paid,Android,0,0.0,0.0,49,24,75,5,21,5,224,350,0,0,0,0,0,0.2247620224952697,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70272,2025-04,70272,1,155,organic,iOS,1,0.0226339530199766,0.0,4,4,7,1,2,0,0,0,0,0,0,0,0,0.2464884370565414,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.02238160575287204
70273,2025-04,70273,1,98,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70278,2025-04,70278,1,8,organic,Android,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3918167948722839,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
70283,2025-04,70283,1,71,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70285,2025-04,70285,1,101,paid,Android,5,1.2935421168804169,0.0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.8300973984707047
70290,2025-04,70290,1,47,paid,Android,0,0.0,0.0,1,1,7,0,3,0,0,0,0,0,0,0,0,0.3039582967758178,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70291,2025-04,70291,5,49,paid,Android,0,0.0,0.0,31,14,61,3,4,0,0,0,0,0,0,0,0,0.7456622123718262,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70293,2025-04,70293,29,86,paid,Android,926,2.4192658761166967,0.0,548,298,497,21,100,7,113477,3470,420,9,180,2900,6750,0.4432059228420257,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,1.2294258719263653
70304,2025-04,70304,1,153,paid,Android,0,0.0,0.0,7,6,15,1,4,0,0,0,0,0,0,0,0,0.594677746295929,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70313,2025-04,70313,9,133,organic,Android,12,0.0,0.0,35,12,84,3,6,0,0,0,0,0,0,0,0,0.3590188324451446,2025-04,0.0,0.0,0.0,0.0,False,12,0.0,0.0
70315,2025-04,70315,1,28,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70318,2025-04,70318,1,67,paid,Android,0,0.0,0.0,14,6,26,3,9,0,0,0,0,0,0,0,0,0.2524811923503876,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.0
70323,2025-04,70323,1,141,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,14,0.0,0.0
70325,2025-04,70325,1,89,paid,Android,1,0.0299128890037536,0.0,2,1,12,0,7,0,0,0,0,0,0,0,0,0.1824729889631271,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.029474224882216883
70328,2025-04,70328,30,105,organic,iOS,663,3.7272247564978898,7.0091705322265625,441,240,229,20,100,5,48465,1805,40,137,100,24950,32450,0.2386241257190704,2025-04,0.0,0.0,0.0,0.0,False,5,2.080587201689036,1.5533382980676609
70332,2025-04,70332,1,164,organic,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.0
70336,2025-04,70336,4,141,organic,Android,13,0.0929014515131712,0.0,7,4,25,0,3,0,0,0,0,0,0,0,0,0.2222670912742614,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.08883604182951198
70345,2025-04,70345,8,93,paid,Android,32,0.0877200050745159,0.0,151,80,121,9,28,0,0,0,0,0,0,0,0,0.4093673825263977,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.08408376703690133
70355,2025-04,70355,1,175,organic,Android,6,0.1691932920366525,0.0,4,2,11,1,5,0,0,0,0,0,0,0,0,0.2410122007131576,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.15631401701360068
70363,2025-04,70363,5,107,organic,Android,18,0.2266995357349515,0.0,90,31,155,6,30,0,0,0,0,0,0,0,0,0.2062799334526062,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.20432725858984035
70366,2025-04,70366,7,71,paid,Android,135,30.107619151473045,21.53199958801269,110,87,228,10,59,6,1027,715,0,0,0,9650,500,0.4287304580211639,2025-04,0.0,0.0,0.0,0.0,False,0,3.114936502747925,3.43745277797368
70367,2025-04,70367,1,164,paid,Android,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
70369,2025-04,70369,28,106,organic,iOS,131,2.754464290570468,7.352434158325195,494,247,300,22,63,7,33333,370,115,4,30,2800,2500,0.3942555487155914,2025-04,0.0,0.0,0.0,0.0,False,4,2.1225530123473297,1.3229456094113503
70371,2025-04,70371,17,81,organic,iOS,5,1.2347432374954224,83.29285478591919,149,119,239,17,67,0,0,0,0,0,0,0,0,0.3050398826599121,2025-04,0.0,0.0,0.0,0.0,False,1,4.434297102055143,0.8041263389136426
70390,2025-04,70390,2,161,paid,iOS,1,0.0038273765239864,0.0,3,3,23,0,4,0,0,0,0,0,0,0,0,0.3424696624279022,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0038200707538135555
70391,2025-04,70391,1,164,organic,iOS,3,0.0948073454201221,0.0,1,1,6,0,2,0,0,0,0,0,0,0,0,0.1192814409732818,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.09057840753356547
70393,2025-04,70393,27,112,organic,iOS,672,3.490685299737379,0.0,111,41,132,9,16,0,0,0,0,0,0,0,0,0.3845759034156799,2025-04,0.0,0.0,0.0,0.0,False,5,0.0,1.5020053181115647
70397,2025-04,70397,1,21,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70398,2025-04,70398,2,195,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70407,2025-04,70407,22,153,organic,Android,56,0.2120114734279923,0.0,201,114,207,12,40,0,0,0,0,0,0,0,0,0.5119466185569763,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.19228135412706154
70413,2025-04,70413,1,124,paid,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,5,0.0,0.0
70424,2025-04,70424,1,173,paid,Android,0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70426,2025-04,70426,21,190,paid,Android,854,1.2972837422348675,0.0,300,201,430,21,100,13,12282,2945,50,10,60,5850,5500,0.1862523704767227,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.8317274433897444
70430,2025-04,70430,1,180,organic,iOS,16,0.0680429385975003,0.0,17,16,41,2,11,0,0,0,0,0,0,0,0,0.3701396584510803,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.06582794440912404
70436,2025-04,70436,9,16,organic,iOS,0,0.0,0.0,30,18,72,3,1,0,0,0,0,0,0,0,0,0.2362776398658752,2025-04,0.0,0.0,0.0,0.0,False,6,0.0,0.0
70437,2025-04,70437,11,180,paid,Android,75,0.2191242938861251,0.0,75,46,198,7,36,0,0,0,0,0,0,0,0,0.4333722591400146,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.19813280911260175
70443,2025-04,70443,3,98,paid,Android,2,0.0402963776141405,0.0,1,1,12,1,3,0,0,0,0,0,0,0,0,0.2837530672550201,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.03950565102976372
70456,2025-04,70456,14,164,organic,iOS,182,7.794657255522907,15.312866687774658,243,145,277,17,5,0,0,0,0,0,0,0,0,0.1669935882091522,2025-04,0.0,0.0,0.0,0.0,False,3,2.791954163774305,2.174144407051863
70462,2025-04,70462,4,34,paid,Android,79,0.1613297737203538,0.0,61,41,149,7,34,0,0,0,0,0,0,0,0,0.1571424752473831,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.1495657052086838
70474,2025-04,70474,5,106,paid,Android,98,0.866505048237741,0.0,152,85,147,7,47,6,3499,995,0,0,0,0,0,0.3857096433639526,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.6240677240234065
70475,2025-04,70475,29,67,paid,Android,321,0.6159527224372141,0.0,179,78,247,16,75,5,1466,315,980,58,0,27450,18950,0.1878995597362518,2025-04,0.0,0.0,0.0,0.0,False,5,0.0,0.4799247037533754
70479,2025-04,70479,7,180,paid,Android,0,0.0,0.0,32,2,18,1,2,0,0,0,0,0,0,0,0,0.4083647727966308,2025-04,0.0,0.0,0.0,0.0,False,12,0.0,0.0
70483,2025-04,70483,3,164,paid,iOS,31,0.8651398289948702,0.0,31,10,48,3,18,6,17916,495,415,29,370,39050,300,0.060026042163372,2025-04,0.0,0.0,0.0,0.0,False,6,0.0,0.6233360256176392
70486,2025-04,70486,1,101,paid,Android,15,0.037065598546178,0.0,2,2,12,0,4,0,0,0,0,0,0,0,0,0.2882934510707855,2025-04,0.0,0.0,0.0,0.0,False,6,0.0,0.036395185246859
70492,2025-04,70492,6,76,paid,Android,9,0.0360212868545204,0.0,35,17,81,3,15,2,773,285,0,0,0,0,0,0.1960018426179886,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.035387690783074355
70498,2025-04,70498,1,180,organic,iOS,1,0.0146734975278377,0.0,2,1,15,2,6,0,0,0,0,0,0,0,0,0.4152187407016754,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.014566883432030798
70499,2025-04,70499,28,71,paid,Android,543,8.410824596416205,0.0,288,143,191,14,80,6,12738,300,30,5,10,5650,19850,0.2466591298580169,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,2.241860579557831
70504,2025-04,70504,1,109,paid,Android,0,0.0,0.0,2,2,3,0,1,0,0,0,0,0,0,0,0,0.1355233788490295,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70507,2025-04,70507,1,164,organic,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70509,2025-04,70509,3,153,paid,Android,4,0.0279002203606069,0.0,8,7,29,0,5,0,0,0,0,0,0,0,0,0.5621973872184753,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.027518100416137316
70518,2025-04,70518,1,133,organic,Android,1,0.0,0.0,1,1,4,0,1,0,0,0,0,0,0,0,0,0.3183964192867279,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70523,2025-04,70523,2,93,paid,iOS,16,0.157408395782113,0.0,10,10,39,1,8,0,0,0,0,0,0,0,0,0.4289492070674896,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.14618336413346245
70524,2025-04,70524,30,175,paid,Android,565,3.8878779681399465,0.0,437,230,340,23,86,7,49763,890,95,1,10,3400,7750,0.1957207024097442,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,1.5867582559561644
70533,2025-04,70533,8,195,organic,iOS,3,0.0453500859439373,0.0,10,6,37,1,10,0,0,0,0,0,0,0,0,0.2110444754362106,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.04435183978596302
70536,2025-04,70536,6,103,organic,iOS,0,0.0,0.0,7,5,26,1,3,0,0,0,0,0,0,0,0,0.1731986701488495,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.0
70542,2025-04,70542,4,153,paid,Android,55,0.1314259555656463,0.0,33,29,86,5,23,0,0,0,0,0,0,0,0,0.3806041479110718,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.1234787447682884
70546,2025-04,70546,28,161,paid,Android,32,0.2494997183093801,0.7630000114440918,131,81,198,14,61,0,0,0,0,0,0,0,0,0.2825654149055481,2025-04,0.0,0.0,0.0,0.0,False,4,0.5670169099069934,0.2227432458501716
70553,2025-04,70553,1,86,paid,iOS,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70554,2025-04,70554,1,71,organic,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,6,0.0,0.0
70556,2025-04,70556,1,86,paid,Android,0,0.0,0.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.5654563903808594,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70566,2025-04,70566,3,64,paid,iOS,0,0.0,0.0,0,0,8,1,4,0,0,0,0,0,0,0,0,0.3009277284145355,2025-04,0.0,0.0,0.0,0.0,False,6,0.0,0.0
70569,2025-04,70569,1,54,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70572,2025-04,70572,1,101,paid,Android,0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70573,2025-04,70573,1,164,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3997014760971069,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70574,2025-04,70574,29,86,paid,Android,212,0.3059020126238465,0.0,330,151,220,16,57,8,43924,2090,65,14,190,39450,2750,0.4048828184604645,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.2668939994206512
70577,2025-04,70577,1,173,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
70579,2025-04,70579,1,164,paid,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
70587,2025-04,70587,1,137,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
70589,2025-04,70589,2,63,organic,Android,0,0.0,0.0,14,12,62,3,13,0,0,0,0,0,0,0,0,0.383743017911911,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70594,2025-04,70594,14,180,paid,Android,285,0.1682598702827817,0.0,60,27,113,5,54,0,0,0,0,0,0,0,0,0.3338820040225982,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.15551535133889585
70609,2025-04,70609,4,106,paid,Android,3,0.0502817714586854,0.0,27,22,95,4,21,0,0,0,0,0,0,0,0,0.3935546875,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.049058481939176016
70614,2025-04,70614,1,71,paid,Android,0,0.0,0.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0.324594497680664,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70617,2025-04,70617,1,16,paid,Android,0,0.0,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.3134978115558624,2025-04,0.0,0.0,0.0,0.0,False,16,0.0,0.0
70618,2025-04,70618,1,98,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70621,2025-04,70621,1,153,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70625,2025-04,70625,1,180,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.0
70633,2025-04,70633,26,61,paid,Android,1,0.0598128139972686,0.0,30,22,82,7,14,0,0,0,0,0,0,0,0,0.1616530865430832,2025-04,0.0,0.0,0.0,0.0,False,10,0.0,0.05809230196141093
70637,2025-04,70637,23,164,organic,iOS,5,0.2359975781291723,0.0,104,56,158,13,15,0,0,0,0,0,0,0,0,0.1496454626321792,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.2118783995911621
70641,2025-04,70641,4,180,paid,iOS,36,0.5875622620806098,0.0,11,3,58,2,15,0,0,0,0,0,0,0,0,0.3818825781345367,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.46219967122387556
70643,2025-04,70643,1,153,paid,Android,2,0.0029118270613253,0.0,1,1,13,1,20,0,0,0,0,0,0,0,0,0.3988711535930633,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0029075959045157408
70647,2025-04,70647,1,71,paid,Android,1,0.0607553571462631,0.0,1,1,4,0,1,0,0,0,0,0,0,0,0,0.3869984149932861,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.05898125542576072
70662,2025-04,70662,1,106,organic,Android,0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.3528728485107422,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.0
70665,2025-04,70665,1,173,paid,Android,0,0.0,0.0,2,2,6,0,1,0,0,0,0,0,0,0,0,0.1944546550512313,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70667,2025-04,70667,1,106,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70674,2025-04,70674,1,65,paid,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70677,2025-04,70677,5,101,paid,iOS,11,0.3885285127907991,23.14999961853028,18,15,78,2,45,8,4004,3450,0,0,0,0,0,0.175508826971054,2025-04,0.0,0.0,0.0,0.0,False,1,3.184284364302734,0.3282445625130417
70678,2025-04,70678,1,67,organic,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70689,2025-04,70689,1,104,paid,Android,0,0.0,0.0,4,4,9,0,3,0,0,0,0,0,0,0,0,0.2875388860702514,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70693,2025-04,70693,2,153,paid,Android,11,0.0739878686144948,0.0,37,22,66,4,15,0,0,0,0,0,0,0,0,0.3979716598987579,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.07137870050564794
70695,2025-04,70695,27,61,organic,iOS,106,1.6722077168524263,0.0,159,99,232,13,72,6,64775,555,1800,8,50,8350,850,0.1866547614336013,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.9829049909959048
70696,2025-04,70696,1,71,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70697,2025-04,70697,6,67,paid,Android,115,0.926192750222981,0.0,58,35,113,9,11,0,0,0,0,0,0,0,0,0.1627511084079742,2025-04,0.0,0.0,0.0,0.0,False,11,0.0,0.6555453863658592
70705,2025-04,70705,1,180,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
70709,2025-04,70709,15,22,paid,Android,150,0.2466295613558031,0.0,391,189,288,15,3,0,0,0,0,0,0,0,0,0.1778765022754669,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.22044355869704585
70712,2025-04,70712,1,161,paid,Android,0,0.0,0.0,6,4,9,1,1,0,0,0,0,0,0,0,0,0.3973178565502167,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
70715,2025-04,70715,11,158,paid,Android,47,0.1066308477893471,0.0,89,41,164,12,41,5,7687,1120,0,0,0,1300,0,0.4795253872871399,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.10132012728107322
